TIME,STATIC,TEK,STAU,TSTATIC,TEK,TSTAU
1676849182.36037,980.8756128527203,980.4791093096544,-0.03738460364690623,33.53452125787735,33.76149611711502,35.15625
1676849182.509012,980.9526825158688,980.4774018329117,-0.05722133211261158,33.53724676370621,33.76135806798935,35.15625
1676849182.657447,980.934332100815,980.5219042630202,-0.05722133211261158,33.534930083751675,33.76356685400009,35.15625
1676849182.805873,980.9777284105564,980.4828455995888,-0.053406576638437474,33.53349919319153,33.762117338180545,35.15625
1676849182.954444,980.9497573829632,980.4735506426596,-0.04577706569008926,33.53452125787735,33.76191026449204,35.15625
1676849183.102883,980.9305446392173,980.4382565659573,-0.04119935912108034,33.53704235076904,33.76191026449204,35.15625
1676849183.251462,980.9333784978843,980.5274276109593,-0.06027313649195087,33.53472567081452,33.762117338180545,35.15625
1676849183.400024,980.9213979489555,980.5033072215854,-0.04272526131074998,33.53349919319153,33.76294563293457,35.15625
1676849183.548477,980.963330480273,980.456609477555,-0.05188067444876783,33.53602028608322,33.76446417331695,35.15625
1676849183.697132,980.9361471111639,980.5159960301124,-0.06027313649195087,33.533839881420135,33.7628075838089,35.15625
1676849183.84638,980.9453125348047,980.5305212296417,-0.047302967879758906,33.53697421312332,33.762048313617704,35.15625
1676849183.994994,980.8960648551691,980.5332140141251,-0.038910505836575876,33.53649724960327,33.76384295225144,35.15625
1676849184.143573,981.0052081743564,980.5013065821837,-0.05188067444876783,33.53622469902039,33.76329075574875,35.15625
1676849184.29217,980.9506365307504,980.5350504184977,-0.05188067444876783,33.536360974311826,33.763221731185915,35.15625
1676849184.440594,980.9128145273932,980.5134463346834,-0.04577706569008926,33.53520263433457,33.76066782236099,35.15625
1676849184.589169,980.8892230515927,980.5235976438175,-0.039673456931410694,33.53520263433457,33.76329075574875,35.15625
1676849184.737914,980.9527197540292,980.5356366494708,-0.05188067444876783,33.53642911195755,33.76225538730621,35.15625
1676849184.886416,981.0076247571502,980.5294635325976,-0.05722133211261158,33.53602028608322,33.7628075838089,35.15625
1676849185.034911,980.9448403873376,980.5678144082689,-0.05722133211261158,33.53676980018616,33.766189787387844,35.15625
1676849185.183483,980.9881996943886,980.5568841519676,-0.047302967879758906,33.53615656137467,33.76342880487442,35.15625
1676849185.332179,980.9721448388091,980.5409657481275,-0.04577706569008926,33.53629283666611,33.76418807506561,35.15625
1676849185.480599,980.9329985298027,980.5482177592378,-0.047302967879758906,33.53602028608322,33.763497829437256,35.15625
1676849185.631348,980.9575436599338,980.5098369814846,-0.04882887006942855,33.53622469902039,33.7637739276886,35.15625
1676849185.780005,980.9288414104562,980.5483819820624,-0.04425116350041962,33.53567959785462,33.7637739276886,35.15625
1676849185.928459,980.9728487735608,980.5366148888064,-0.05416952773327229,33.534930083751675,33.76370490312576,35.15625
1676849186.077029,980.974941290532,980.5488534471733,-0.053406576638437474,33.534793808460236,33.763981001377104,35.15625
1676849186.225598,980.9230172943866,980.5131159688981,-0.038910505836575876,33.53670166254044,33.764602222442626,35.15625
1676849186.37436,980.9300362340477,980.4942116533635,-0.047302967879758906,33.53411243200302,33.764050025939945,35.15625
1676849186.523028,980.9470167109254,980.4890610251418,-0.04119935912108034,33.534793808460236,33.7628075838089,35.15625
1676849186.671523,980.9172677439731,980.5143167546537,-0.04577706569008926,33.53608842372894,33.763497829437256,35.15625
1676849186.82003,980.965117536477,980.5346566259631,-0.05874723430228122,33.53554332256317,33.76529246807098,35.15625
1676849186.968497,980.9744040494921,980.5230908955104,-0.05188067444876783,33.53602028608322,33.762048313617704,35.15625
1676849187.116995,980.9643763484186,980.541165274512,-0.047302967879758906,33.53772372722626,33.76549954175949,35.15625
1676849187.265498,980.9031666970718,980.5787249853823,-0.04425116350041962,33.53561146020889,33.76384295225144,35.15625
1676849187.413787,980.8798058781779,980.5529677369443,-0.04425116350041962,33.53758745193481,33.76660393476486,35.15625
1676849187.562464,981.0049490951002,980.5020782280324,-0.055695429922941936,33.534861946105956,33.763221731185915,35.15625
1676849187.711194,980.9839495754283,980.5110730247246,-0.061799038681620504,33.537860002517704,33.76370490312576,35.15625
1676849187.859691,980.9658486472181,980.535165188474,-0.05188067444876783,33.53711048841476,33.762048313617704,35.15625
1676849188.008249,980.9840053556743,980.5192025086458,-0.038910505836575876,33.53663352489471,33.76605173826218,35.15625
1676849188.156709,980.9046110744035,980.5499676652652,-0.03738460364690623,33.53561146020889,33.76487832069397,35.15625
1676849188.305229,980.9310260998004,980.4994842226073,-0.04882887006942855,33.53704235076904,33.764326124191285,35.15625
1676849188.453503,980.9734411304296,980.5917422923533,-0.055695429922941936,33.53602028608322,33.76425709962845,35.15625
1676849188.602129,980.957062200192,980.5696224934264,-0.05188067444876783,33.53622469902039,33.7647402715683,35.15625
1676849188.750784,980.963358388067,980.5024348052358,-0.04272526131074998,33.535407047271725,33.764602222442626,35.15625
1676849188.899255,980.9453497836232,980.486044828227,-0.047302967879758906,33.53615656137467,33.765154418945315,35.15625
1676849189.047662,980.9125732199216,980.4813867675531,-0.047302967879758906,33.53697421312332,33.7647402715683,35.15625
