TIME,STATIC,TEK,STAU,TSTATIC,TEK,TSTAU
1676850213.747314,980.9960130672748,980.4899939944947,-0.02822919050888838,32.85041929483414,33.06766121149063,34.5703125
1676850213.897246,981.0535994762299,980.4677197425501,-0.009918364232852674,32.87801504135132,33.097755920886996,34.5703125
1676850214.047138,981.0123656666459,980.4747061988272,-0.008392462043183032,32.891574432849886,33.11383864402771,34.5703125
1676850214.197873,980.9847743823251,980.4601497006332,0.007629510948348211,32.90043232679367,33.12474452495575,34.47265625
1676850214.348369,981.029305685694,980.4388085732638,-0.008392462043183032,32.90513382434845,33.12840282678604,34.5703125
1676850214.498782,981.0168342814428,980.4598027040679,-0.012207217517357137,32.9084725689888,33.135374307632446,34.5703125
1676850214.649339,981.0062938681621,980.4533181257101,-0.009918364232852674,32.911606900691986,33.13944675683975,34.5703125
1676850214.799637,981.0047632660601,980.4552311628591,-0.01373311970702678,32.91385544300079,33.140896272659305,34.5703125
1676850214.950119,980.9928040971231,980.4605976366656,-0.00686655985351339,32.91637653589249,33.14365725517273,34.5703125
1676850215.100742,981.0178469051577,980.4568956526584,0.006103608758678569,32.91535447120666,33.143864328861234,34.47265625
1676850215.251113,980.9996290003106,980.4730203121371,0.006103608758678569,32.918079977035525,33.145037746429445,34.5703125
1676850215.401372,981.0023242367836,980.4814097867103,0.007629510948348211,32.91882949113846,33.14607311487198,34.5703125
1676850215.551504,980.9761619276405,980.5029343423739,0.017547875181200885,32.91978341817856,33.146970434188844,34.5703125
1676850215.701567,981.0041592178761,980.5071829525123,0.02059967956054017,32.921078033447266,33.148834097385404,34.47265625
1676850215.851742,980.9988701243979,980.5026941610809,0.007629510948348211,32.921078033447266,33.14869604825974,34.5703125
1676850216.001797,980.9815764450061,980.5007230472684,0.006103608758678569,32.920669207572935,33.14966239213943,34.5703125
1676850216.151803,980.9785017238755,980.485542327693,-0.009918364232852674,32.92141872167587,33.148903121948244,34.5703125
1676850216.301887,981.0175661783106,980.4745935920047,-0.01373311970702678,32.92250892400742,33.1495933675766,34.5703125
1676850216.451668,981.0008787185626,980.4478265022583,-0.008392462043183032,32.92298588752747,33.14904117107391,34.47265625
1676850216.601432,981.0575069542733,980.4538799400983,-0.011444266422522316,32.921691272258755,33.15352776765823,34.5703125
1676850216.751192,981.0063093626607,980.4600005579755,-0.01373311970702678,32.92346285104752,33.151940202713014,34.47265625
1676850216.900862,981.0267179606311,980.4767548112184,0.004577706569008927,32.922100098133086,33.153389718532566,34.5703125
1676850217.050442,981.0127177403599,980.463048456363,0.0015259021896696422,32.92353098869324,33.150835809707644,34.5703125
1676850217.200124,980.9619799115483,980.4659885379718,-0.015259021896696421,32.92175940990448,33.15090483427048,34.47265625
1676850217.349755,981.0231303545056,980.5181978676856,-0.009918364232852674,32.92366726398468,33.15366581678391,34.5703125
1676850217.499421,980.9888258324613,980.479139829975,-0.03280689707789731,32.92380353927612,33.15504630804062,34.5703125
1676850217.648798,980.9947131727793,980.4935921173886,-0.011444266422522316,32.92489374160767,33.153044595718384,34.5703125
1676850217.798336,980.9561133113556,980.4603977707095,-0.04272526131074998,32.92421236515045,33.154148988723755,34.5703125
1676850217.947593,981.0271345902505,980.4098279836023,-0.034332799267566945,32.9237354016304,33.15373484134674,34.47265625
1676850218.097035,981.0211508245111,980.3975462680507,0.006103608758678569,32.92509815454483,33.15200922727585,34.47265625
1676850218.246321,980.9832536976278,980.4099359482746,-0.015259021896696421,32.92284961223602,33.152561423778536,34.47265625
1676850218.395619,980.9660450932116,980.3620410318073,0.01602197299153124,32.92434864044189,33.153320693969725,34.47265625
1676850218.544836,981.0012711236186,980.3892884705899,0.006103608758678569,32.92523442983627,33.15428703784943,34.5703125
1676850218.69403,980.937502398403,980.3521850967893,-0.019836728465705347,32.9246893286705,33.15428703784943,34.47265625
1676850218.843427,980.9814155584448,980.3313816397862,0.006103608758678569,32.92475746631622,33.15207825183868,34.47265625
1676850218.993347,980.9542750302458,980.3799222514753,-0.005340657663843748,32.926120219230654,33.15200922727585,34.47265625
1676850219.142666,980.9730435822639,980.3975956169368,-0.016784924086366063,32.92571139335632,33.15325166940689,34.5703125
1676850219.291723,981.0195185996184,980.383747608726,0.0030518043793392844,32.92584766864777,33.15490825891495,34.5703125
1676850219.440802,981.0010813605337,980.418946474824,0.0030518043793392844,32.92598394393921,33.15366581678391,34.47265625
1676850219.589721,980.9980468175677,980.3851812772855,-0.0022888532845044634,32.92571139335632,33.15207825183868,34.47265625
1676850219.738845,980.9945153570219,980.3846505488648,-0.005340657663843748,32.92584766864777,33.15428703784943,34.5703125
1676850219.887737,980.9845915859056,980.378165671128,-0.018310826276035707,32.92550698041916,33.154494111537936,34.47265625
1676850220.036595,980.9671562910313,980.3510837785344,-0.019836728465705347,32.924621191024784,33.15380386590957,34.47265625
1676850220.185493,980.977686251428,980.3374519005622,-0.012207217517357137,32.92584766864777,33.15311362028122,34.47265625
1676850220.334492,980.991085150425,980.3445496948689,0.006103608758678569,32.92748297214508,33.152768497467044,34.5703125
1676850220.483366,980.9578306871662,980.3586863912435,-0.00686655985351339,32.92537070512772,33.154494111537936,34.5703125
1676850220.632481,981.0079545221865,980.3299558351855,-0.019836728465705347,32.92646090745926,33.15511533260346,34.5703125
1676850220.781478,980.9746597755799,980.2880081083468,-0.039673456931410694,32.92537070512772,33.15380386590957,34.5703125
1676850220.930411,980.9639722364224,980.2781193318026,-0.02822919050888838,32.92407608985901,33.15394191503525,34.47265625
